"Tag Code","Site Name","Release Date MMDDYYYY","Species Code","Species Name","Run Code","Run Name","Brood Year YYYY","Rear Type Code","Rear Type Name","First Obs Date Max","Last Obs Date Min"
"384.3B23B0AABB","ENL - Lower Entiat River","4/16/2013","1","Chinook","2","Summer","2011","H","Hatchery Reared","09/11/2013","09/11/2013"
"384.3B23B0AC67","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/09/2014","04/09/2014"
"384.3B23B0B3A0","EHL - Entiat NFH Adult Ladder","4/16/2013","1","Chinook","2","Summer","2011","H","Hatchery Reared","07/08/2015","07/08/2015"
"384.3B23B0B3A0","ENL - Lower Entiat River","4/16/2013","1","Chinook","2","Summer","2011","H","Hatchery Reared","07/06/2015","07/06/2015"
"384.3B23B0B6C4","ENL - Lower Entiat River","4/16/2013","1","Chinook","2","Summer","2011","H","Hatchery Reared","04/17/2013","04/17/2013"
"384.3B23B0B730","ENL - Lower Entiat River","4/16/2013","1","Chinook","2","Summer","2011","H","Hatchery Reared","07/07/2016","07/07/2016"
"384.3B23B0C0A9","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/09/2014","04/09/2014"
"384.3B23B0C472","ENL - Lower Entiat River","4/16/2013","1","Chinook","2","Summer","2011","H","Hatchery Reared","04/17/2013","04/17/2013"
"384.3B23B0C5E5","ENL - Lower Entiat River","4/16/2013","1","Chinook","2","Summer","2011","H","Hatchery Reared","07/15/2016","07/15/2016"
"384.3B23B0D2B4","ENL - Lower Entiat River","4/16/2013","1","Chinook","2","Summer","2011","H","Hatchery Reared","07/26/2014","07/31/2014"
"384.3B23B0D51B","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/10/2014","04/10/2014"
"384.3B23B0DCB6","ENL - Lower Entiat River","4/16/2013","1","Chinook","2","Summer","2011","H","Hatchery Reared","04/18/2013","04/18/2013"
"384.3B23B0DDBD","EHL - Entiat NFH Adult Ladder","4/16/2013","1","Chinook","2","Summer","2011","H","Hatchery Reared","08/04/2016","08/04/2016"
"384.3B23B0DDBD","ENL - Lower Entiat River","4/16/2013","1","Chinook","2","Summer","2011","H","Hatchery Reared","07/26/2016","07/26/2016"
"384.3B23B0E389","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/09/2014","04/09/2014"
"384.3B23B0EB44","ENL - Lower Entiat River","4/16/2013","1","Chinook","2","Summer","2011","H","Hatchery Reared","04/18/2013","04/18/2013"
"384.3B23B0EC35","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/11/2014","04/11/2014"
"384.3B23B0EC4E","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/09/2014","04/09/2014"
"384.3B23B0FAF2","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","07/30/2014","07/30/2014"
"384.3B23B0FBD7","ENL - Lower Entiat River","4/16/2013","1","Chinook","2","Summer","2011","H","Hatchery Reared","04/17/2013","04/17/2013"
"384.3B23B1078E","ENL - Lower Entiat River","4/16/2013","1","Chinook","2","Summer","2011","H","Hatchery Reared","04/17/2013","04/17/2013"
"384.3B23B115E8","ENL - Lower Entiat River","4/16/2013","1","Chinook","2","Summer","2011","H","Hatchery Reared","04/18/2013","04/18/2013"
"384.3B23B11E07","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/10/2014","04/10/2014"
"384.3B23B12950","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/11/2014","04/11/2014"
"384.3B23B1296A","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/10/2014","04/10/2014"
"384.3B23B1348E","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/09/2014","04/09/2014"
"384.3B23B134B1","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/09/2014","04/09/2014"
"384.3B23B134CB","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","07/17/2014","07/17/2014"
"384.3B23B135F6","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/09/2014","04/09/2014"
"384.3B23B13848","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/09/2014","04/09/2014"
"384.3B23B13A40","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/09/2014","04/09/2014"
"384.3B23B13C80","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/11/2014","04/11/2014"
"384.3B23B13DDF","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/10/2014","04/10/2014"
"384.3B23B140C7","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","09/29/2014","10/19/2014"
"384.3B23B14216","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/10/2014","04/10/2014"
"384.3B23B14303","EHL - Entiat NFH Adult Ladder","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","10/17/2017","10/23/2017"
"384.3B23B14303","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","10/16/2017","10/16/2017"
"384.3B23B144AD","EHL - Entiat NFH Adult Ladder","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","10/07/2017","10/12/2017"
"384.3B23B144AD","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/10/2014","04/10/2014"
"384.3B23B144EE","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/10/2014","04/10/2014"
"384.3B23B14696","ENL - Lower Entiat River","4/16/2013","1","Chinook","2","Summer","2011","H","Hatchery Reared","04/17/2013","04/17/2013"
"384.3B23B14843","ENL - Lower Entiat River","4/16/2013","1","Chinook","2","Summer","2011","H","Hatchery Reared","04/18/2013","04/18/2013"
"384.3B23B14BB4","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/09/2014","04/09/2014"
"384.3B23B14D94","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","07/09/2016","07/09/2016"
"384.3B23B1520C","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/09/2014","04/09/2014"
"384.3B23B153FA","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/09/2014","04/09/2014"
"384.3B23B1602B","EHL - Entiat NFH Adult Ladder","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","07/19/2017","07/19/2017"
"384.3B23B1602B","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","07/12/2017","07/12/2017"
"384.3B23B160B7","ENL - Lower Entiat River","4/16/2013","1","Chinook","2","Summer","2011","H","Hatchery Reared","04/18/2013","04/18/2013"
"384.3B23B1615C","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","08/27/2014","08/27/2014"
"384.3B23B168C4","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/10/2014","04/10/2014"
"384.3B23B16A5F","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/09/2014","04/09/2014"
"384.3B23B16C72","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","07/07/2017","07/07/2017"
"384.3B23B16E02","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/09/2014","04/09/2014"
"384.3B23B16E98","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/09/2014","04/09/2014"
"384.3B23B16F39","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/09/2014","04/09/2014"
"384.3B23B16F3C","ENL - Lower Entiat River","4/16/2013","1","Chinook","2","Summer","2011","H","Hatchery Reared","04/17/2013","04/17/2013"
"384.3B23B17018","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/09/2014","04/09/2014"
"384.3B23B170AC","ENL - Lower Entiat River","4/16/2013","1","Chinook","2","Summer","2011","H","Hatchery Reared","04/17/2013","04/17/2013"
"384.3B23B17535","EHL - Entiat NFH Adult Ladder","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","08/09/2014","08/09/2014"
"384.3B23B17535","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","08/06/2014","08/06/2014"
"384.3B23B17625","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/09/2014","04/09/2014"
"384.3B23B17A28","ENL - Lower Entiat River","4/16/2013","1","Chinook","2","Summer","2011","H","Hatchery Reared","04/17/2013","04/17/2013"
"384.3B23B181A6","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/09/2014","04/09/2014"
"384.3B23B1836C","EHL - Entiat NFH Adult Ladder","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","07/13/2017","07/13/2017"
"384.3B23B1836C","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","07/07/2017","07/07/2017"
"384.3B23B18656","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/10/2014","04/10/2014"
"384.3B23B18819","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/09/2014","04/09/2014"
"384.3B23B18846","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/09/2014","04/09/2014"
"384.3B23B1913E","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/09/2014","04/09/2014"
"384.3B23B1921B","ENL - Lower Entiat River","4/16/2013","1","Chinook","2","Summer","2011","H","Hatchery Reared","05/08/2013","05/08/2013"
"384.3B23B1982D","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/09/2014","04/09/2014"
"384.3B23B1984B","EHL - Entiat NFH Adult Ladder","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","09/29/2016","09/29/2016"
"384.3B23B1984B","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","07/29/2016","07/29/2016"
"384.3B23B19864","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/10/2014","04/10/2014"
"384.3B23B19DD9","EHL - Entiat NFH Adult Ladder","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","07/29/2016","10/15/2016"
"384.3B23B19DD9","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","06/28/2016","06/28/2016"
"384.3B23B19FD3","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/09/2014","04/09/2014"
"384.3B23B1A4B9","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/10/2014","04/10/2014"
"384.3B23B1A581","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/09/2014","04/09/2014"
"384.3B23B1AA73","ENL - Lower Entiat River","4/16/2013","1","Chinook","2","Summer","2011","H","Hatchery Reared","04/17/2013","04/17/2013"
"384.3B23B1AADD","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/09/2014","04/09/2014"
"384.3B23B1AC5E","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/09/2014","04/09/2014"
"384.3B23B1AC6A","ENL - Lower Entiat River","4/16/2013","1","Chinook","2","Summer","2011","H","Hatchery Reared","04/18/2013","04/18/2013"
"384.3B23B1AD01","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/09/2014","04/09/2014"
"384.3B23B1B08E","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/10/2014","04/10/2014"
"384.3B23B1B868","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/09/2014","04/09/2014"
"384.3B23B1B895","EHL - Entiat NFH Adult Ladder","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","07/15/2016","07/15/2016"
"384.3B23B1B895","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","07/05/2016","07/05/2016"
"384.3B23B1BC9E","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/09/2014","04/09/2014"
"384.3B23B1C603","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/10/2014","04/10/2014"
"384.3B23B1C695","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/10/2014","04/10/2014"
"384.3B23B1C94B","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/09/2014","04/09/2014"
"384.3B23B1CA95","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/10/2014","04/10/2014"
"384.3B23B1CB58","EHL - Entiat NFH Adult Ladder","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","08/01/2017","10/13/2017"
"384.3B23B1CB58","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","08/17/2017","10/09/2017"
"384.3B23B1DFF7","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/09/2014","04/09/2014"
"384.3B23B1E786","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/21/2016","04/21/2016"
"384.3B23B1EE77","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/10/2014","04/10/2014"
"384.3B23B1F10F","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/11/2014","04/11/2014"
"384.3B23B1F40F","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/16/2014","04/16/2014"
"384.3B23B1FB61","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/09/2014","04/09/2014"
"384.3B23B20910","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/09/2014","04/09/2014"
"384.3B23B20BCE","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/10/2014","04/10/2014"
"384.3B23B20D1B","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/09/2014","04/09/2014"
"384.3B23B20E48","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/09/2014","04/09/2014"
"384.3B23B21A94","EHL - Entiat NFH Adult Ladder","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","07/20/2014","07/28/2014"
"384.3B23B21A94","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","07/15/2014","07/15/2014"
"384.3B23B2321E","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/09/2014","04/09/2014"
"384.3B23B245D9","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/10/2014","04/10/2014"
"384.3B23B24E5D","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/10/2014","04/10/2014"
"384.3B23B24EA4","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/10/2014","04/10/2014"
"384.3B23B25652","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/10/2014","04/10/2014"
"384.3B23B257E2","EHL - Entiat NFH Adult Ladder","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","07/20/2016","07/20/2016"
"384.3B23B257E2","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","07/14/2016","07/14/2016"
"384.3B23B25982","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/11/2014","04/11/2014"
"384.3B23B25991","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","04/10/2014","04/10/2014"
"384.3B23B25D60","EHL - Entiat NFH Adult Ladder","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","07/22/2016","07/23/2016"
"384.3B23B25D60","ENL - Lower Entiat River","4/9/2014","1","Chinook","2","Summer","2012","H","Hatchery Reared","07/15/2016","07/15/2016"
"3D9.1C2D6B23AE","ENL - Lower Entiat River","4/15/2011","1","Chinook","2","Summer","2009","H","Hatchery Reared","07/31/2012","07/31/2012"
"3D9.1C2D6B2586","ENL - Lower Entiat River","4/15/2011","1","Chinook","2","Summer","2009","H","Hatchery Reared","04/15/2011","04/15/2011"
"3D9.1C2D6B25F0","ENL - Lower Entiat River","4/15/2011","1","Chinook","2","Summer","2009","H","Hatchery Reared","04/16/2011","04/16/2011"
"3D9.1C2D6B274B","ENL - Lower Entiat River","4/15/2011","1","Chinook","2","Summer","2009","H","Hatchery Reared","04/15/2011","04/15/2011"
"3D9.1C2D6B2922","ENL - Lower Entiat River","4/15/2011","1","Chinook","2","Summer","2009","H","Hatchery Reared","09/08/2011","09/08/2011"
"3D9.1C2D6B2ADE","ENL - Lower Entiat River","4/15/2011","1","Chinook","2","Summer","2009","H","Hatchery Reared","04/16/2011","04/16/2011"
"3D9.1C2D6B2BA2","ENL - Lower Entiat River","4/15/2011","1","Chinook","2","Summer","2009","H","Hatchery Reared","04/15/2011","04/15/2011"
"3D9.1C2D6B2D05","ENL - Lower Entiat River","4/15/2011","1","Chinook","2","Summer","2009","H","Hatchery Reared","04/16/2011","04/16/2011"
"3D9.1C2D6B2D2D","ENL - Lower Entiat River","4/15/2011","1","Chinook","2","Summer","2009","H","Hatchery Reared","04/16/2011","04/16/2011"
"3D9.1C2D6B3039","ENL - Lower Entiat River","4/15/2011","1","Chinook","2","Summer","2009","H","Hatchery Reared","04/15/2011","04/15/2011"
"3D9.1C2D6B30B9","EHL - Entiat NFH Adult Ladder","4/17/2012","1","Chinook","2","Summer","2010","H","Hatchery Reared","07/28/2014","08/18/2014"
"3D9.1C2D6B30B9","ENL - Lower Entiat River","4/17/2012","1","Chinook","2","Summer","2010","H","Hatchery Reared","07/17/2014","07/17/2014"
"3D9.1C2D6B31FC","ENL - Lower Entiat River","4/15/2011","1","Chinook","2","Summer","2009","H","Hatchery Reared","04/15/2011","04/15/2011"
"3D9.1C2D6B35BD","ENL - Lower Entiat River","4/17/2012","1","Chinook","2","Summer","2010","H","Hatchery Reared","04/18/2012","04/18/2012"
"3D9.1C2D6B3677","ENL - Lower Entiat River","4/17/2012","1","Chinook","2","Summer","2010","H","Hatchery Reared","04/19/2012","04/19/2012"
